contract_version,lesson_id,image_id,source_ref,resolved_path,resolution_status,referenced_from_section_ids,visual_type,contains_numbers,contains_code,contains_chart,contains_platform_config,extracted_values_ref,technical_reading_ref,doctrine_relevance,requires_human_review,notes
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0001,../02_workshops/20-practice-10/img/000.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/000.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0002,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0001.md,critical,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0157,../02_workshops/20-practice-10/img/172.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/172.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0157.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0157.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0158,../02_workshops/20-practice-10/img/173.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/173.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0158.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0158.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0159,../02_workshops/20-practice-10/img/174.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/174.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0159.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0159.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0160,../02_workshops/20-practice-10/img/175.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/175.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0160.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0160.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0161,../02_workshops/20-practice-10/img/176.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/176.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0161.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0161.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0162,../02_workshops/20-practice-10/img/177.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/177.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0162.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0162.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0163,../02_workshops/20-practice-10/img/178.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/178.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0163.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0163.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0164,../02_workshops/20-practice-10/img/179.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/179.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0164.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0164.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0165,../02_workshops/20-practice-10/img/180.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/180.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0165.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0165.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0166,../02_workshops/20-practice-10/img/181.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/181.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0166.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0166.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0167,../02_workshops/20-practice-10/img/182.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/182.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0167.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0167.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0168,../02_workshops/20-practice-10/img/183.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/183.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0168.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0168.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0169,../02_workshops/20-practice-10/img/184.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/184.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0169.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0169.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0170,../02_workshops/20-practice-10/img/185.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/185.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0170.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0170.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0171,../02_workshops/20-practice-10/img/186.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/186.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0171.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0171.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0172,../02_workshops/20-practice-10/img/187.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/187.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0009,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0172.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0172.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0173,../02_workshops/20-practice-10/img/188.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/188.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0173.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0173.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0174,../02_workshops/20-practice-10/img/192.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/192.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0174.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0174.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0175,../02_workshops/20-practice-10/img/190.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/190.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0175.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0175.md,high,true,automated contextual image reading; numeric OCR not performed
sersan_image_evidence_index_v0_1,sersan_practice_10_bollinger_bands,sersan_practice_10_bollinger_bands_img_0176,../02_workshops/20-practice-10/img/191.png,00_CTO/99_REFERENCE_LIBRARY/SersanSistemas/02_workshops/20-practice-10/img/191.png,resolved_direct,sersan_practice_10_bollinger_bands_sec_0010,optimization_map,true,false,true,false,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0176.md,image_evidence_notes/sersan_practice_10_bollinger_bands_img_0176.md,high,true,automated contextual image reading; numeric OCR not performed
